,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Type,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
1368,0135-NMXAP,0,0,12,4,1,14.38,1,1,3,7,0,1,0,0,1,0,0,0,0,1,0,93.34,1052.4,0.0,74.0,172.56,1,57,0,0,0,0,0,Lodi,95240,38.123544,-121.159078,45755,1,5671,Attitude,Attitude of support person,4,0,0
1369,6270-OMFIW,1,9,60,2,1,47.4,0,1,2,32,0,1,0,0,1,1,1,1,1,1,0,98.176,5610.25,0.0,0.0,2844.0,0,33,0,0,1,0,0,Valley Springs,95252,38.156971,-120.849231,11266,1,4990,Attitude,Attitude of support person,4,0,0
1370,0107-WESLM,0,0,1,5,1,31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.85,19.85,0.0,0.0,31.77,0,32,0,0,0,0,0,West Point,95255,38.41935,-120.469545,2198,1,3874,Attitude,Attitude of support person,6,0,0
1371,3992-YWPKO,0,0,6,5,1,20.36,1,1,1,11,0,1,1,1,1,1,1,0,0,1,1,114.296,669.45,0.0,74.0,122.16,1,55,0,0,0,0,0,Atwater,95301,37.321233,-120.656354,27808,1,5750,Competitor,Competitor had better devices,3,1,0
1372,0125-LZQXK,0,0,15,4,1,45.92,0,1,3,13,0,0,1,1,1,1,1,1,0,1,0,105.404,1553.95,0.0,0.0,688.8,0,42,0,0,0,0,0,Big Oak Flat,95305,37.818589,-120.256995,167,1,3025,Attitude,Attitude of service provider,2,1,2
1373,5673-FSSMF,0,0,1,5,1,33.48,1,1,3,65,0,0,0,0,0,1,1,0,0,1,0,62.556,60.15,0.0,0.0,33.48,1,19,1,0,0,0,0,Delhi,95315,37.422961,-120.765493,10159,1,4611,Attitude,Attitude of support person,5,0,3
1374,1579-KLYDT,0,0,7,5,1,35.91,1,1,1,30,0,0,1,0,1,0,0,1,0,1,0,94.068,593.45,0.0,17.8,251.37,0,31,0,0,0,0,0,Hickman,95323,37.605926,-120.69955,1055,1,5356,Competitor,Competitor made better offer,4,0,2
1375,3927-NLNRY,1,1,53,2,1,15.77,0,1,3,10,0,1,0,0,1,1,1,0,1,1,0,98.02,4867.95,0.0,487.0,835.81,0,48,0,0,1,0,0,Long Barn,95335,38.109125,-120.078597,683,1,5414,Other,Moved,1,1,3
1376,6358-LYNGM,0,0,1,5,1,1.84,1,1,1,84,0,0,0,0,0,0,1,0,0,1,0,77.896,74.9,0.0,0.0,1.84,0,26,1,0,0,0,0,Mariposa,95338,37.526791,-119.99437,10226,1,2548,Other,Moved,4,1,0
1377,5494-HECPR,0,0,1,5,1,32.92,0,1,3,3,0,0,0,0,1,0,0,0,0,1,0,83.46,80.25,0.0,0.0,32.92,1,34,0,0,0,0,0,Mi Wuk Village,95346,38.121601,-120.133915,1278,1,2502,Other,Moved,4,0,0
1378,9824-BEMCV,1,1,17,4,1,44.97,0,1,1,12,0,0,0,0,0,0,0,1,0,1,0,71.76,1149.65,0.0,0.0,764.49,0,58,0,0,1,0,0,Modesto,95350,37.671806,-121.007575,52872,1,3368,Competitor,Competitor offered higher download speeds,0,0,0
1379,1373-ORVIZ,1,1,11,4,1,15.69,1,1,2,13,0,0,0,1,0,1,1,0,0,1,0,69.004,740.8,0.0,96.0,172.59,1,62,0,0,1,0,0,Modesto,95351,37.621458,-121.012295,47536,1,2860,Competitor,Competitor had better devices,4,3,1
1380,9866-QEVEE,0,0,19,4,1,20.41,1,1,3,12,0,0,0,0,0,1,1,0,0,1,0,89.44,1532.45,0.0,184.0,387.79,0,58,0,0,0,0,0,Modesto,95356,37.716186,-121.025836,26055,1,4857,Competitor,Competitor had better devices,2,3,0
1381,9897-KXHCM,1,1,3,5,1,48.38,0,1,1,15,0,0,0,0,0,1,1,0,0,1,0,83.512,250.05,0.0,38.0,145.14,1,37,0,0,1,0,0,Modesto,95357,37.670526,-120.877572,13343,1,3212,Competitor,Competitor offered higher download speeds,1,0,1
1382,7979-CORPM,0,0,24,0,1,35.93,1,1,3,6,0,1,0,0,1,0,0,1,0,1,1,94.172,2282.55,0.0,13.7,862.32,0,40,0,0,0,0,0,Oakdale,95361,37.785033,-120.776141,25384,1,5927,Other,Don't know,1,0,2
1383,1618-CFHME,0,0,2,0,1,26.87,1,1,3,57,0,0,0,0,0,0,0,1,0,1,0,78.936,143.35,0.0,0.0,53.74,1,30,0,0,0,0,0,Riverbank,95367,37.734971,-120.954271,16525,1,2101,Other,Don't know,1,1,0
1384,3165-HDOEW,1,1,1,0,1,14.9,0,1,1,7,0,0,0,0,0,0,0,0,0,1,1,47.684,45.85,0.0,0.0,14.9,0,47,0,0,1,0,0,Salida,95368,37.713152,-121.08739,12466,1,3706,Other,Don't know,1,0,2
1385,6581-NQCBA,1,1,16,4,0,0.0,0,1,1,32,0,0,0,1,1,1,1,0,0,1,0,51.948,810.2,0.0,259.0,0.0,1,36,0,0,1,0,0,Snelling,95369,37.521708,-120.426843,1158,1,4840,Other,Don't know,2,0,0
1386,1689-MRZQR,1,1,34,0,1,13.45,0,1,1,13,0,0,0,0,1,0,0,0,0,0,0,81.432,2564.3,0.0,333.0,457.3,0,36,0,0,1,0,0,Turlock,95382,37.529656,-120.854357,24708,1,2777,Other,Don't know,1,0,0
1387,5835-BEQEU,0,0,3,0,1,38.38,1,1,3,25,0,0,0,0,0,0,0,1,0,1,0,80.028,228.4,0.0,5.71,115.14,0,44,0,0,0,0,0,Escondido,92027,33.141265,-116.967221,48690,1,4428,Competitor,Competitor made better offer,2,2,2
1388,5552-ZNFSJ,0,0,1,0,1,34.37,0,1,2,31,0,0,0,0,0,0,0,1,0,0,0,47.112,45.3,0.0,0.0,34.37,0,49,0,0,0,0,0,Santa Rosa,95407,38.394091,-122.739814,30876,1,4568,Other,Poor expertise of online support,7,0,3
1389,2223-KAGMX,0,0,15,4,1,33.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,289.3,0.0,0.0,497.1,1,47,0,0,0,0,0,Santa Rosa,95409,38.468893,-122.580539,25718,1,5379,Price,Long distance charges,3,0,0
1390,7321-PKUYW,0,0,11,4,1,22.36,1,1,3,3,0,0,0,1,1,0,0,0,0,0,0,93.756,987.95,0.0,30.0,245.96,1,46,0,0,0,0,0,Branscomb,95417,39.710591,-123.682799,176,1,5250,Competitor,Competitor had better devices,0,0,0
1391,2833-SLKDQ,0,0,1,0,1,48.03,0,1,3,80,0,0,0,0,0,0,1,0,0,0,1,46.852,45.05,0.0,0.0,48.03,0,23,1,0,0,0,0,Caspar,95420,39.361283,-123.784599,333,1,4094,Competitor,Competitor had better devices,2,2,1
1392,7595-EUIVN,0,0,1,0,1,14.48,0,1,3,29,0,1,0,0,0,0,0,1,0,0,0,78.832,75.8,0.0,0.0,14.48,1,53,0,0,0,0,0,Clearlake,95422,38.965804,-122.631779,13485,1,3940,Competitor,Competitor had better devices,3,3,1
1393,2026-TGDHM,0,0,7,0,1,19.21,0,1,2,18,0,0,0,0,0,1,1,0,0,1,0,82.472,523.15,0.0,94.0,134.47,1,54,0,0,0,0,0,Cloverdale,95425,38.801936,-122.938935,9210,1,3830,Competitor,Competitor had better devices,0,0,0
1394,4030-VPZBD,0,0,2,0,0,0.0,0,1,3,20,0,0,0,1,0,0,0,0,0,1,0,32.136,59.05,0.0,12.0,0.0,1,53,0,0,0,0,0,Comptche,95427,39.239818,-123.565432,371,1,2860,Dissatisfaction,Network reliability,4,2,0
1395,2408-TZMJL,1,1,59,2,1,22.71,1,1,2,29,1,1,1,0,1,1,1,0,1,1,0,114.556,6448.05,0.0,1870.0,1339.89,0,43,0,0,1,0,0,Gualala,95445,38.848082,-123.50608,1916,1,4601,Dissatisfaction,Network reliability,1,3,0
1396,7993-PYKOF,1,1,8,0,1,5.34,0,1,3,46,1,0,0,0,0,0,1,0,0,0,0,78.0,632.95,0.0,291.0,42.72,0,20,1,0,1,0,0,Rio Nido,95471,38.522328,-122.97932,298,1,2587,Dissatisfaction,Network reliability,1,2,0
1397,5027-XWQHA,0,0,6,0,1,41.16,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,46.54,270.95,0.0,30.0,246.96,0,35,0,0,0,0,0,Ukiah,95482,39.134075,-123.23422,30988,1,2087,Dissatisfaction,Network reliability,3,2,0
1398,4566-QVRRW,1,1,11,4,1,24.83,0,1,2,33,0,0,0,0,0,0,0,0,0,1,0,45.812,483.7,0.0,160.0,273.13,1,41,0,0,1,0,0,Witter Springs,95493,39.222323,-122.985488,240,1,3200,Competitor,Competitor had better devices,4,1,0
1399,0201-OAMXR,0,0,70,1,1,10.21,1,1,2,57,1,1,1,1,1,1,1,0,1,0,1,120.172,8127.6,0.0,4633.0,714.7,1,30,0,0,0,0,0,Mckinleyville,95519,40.965011,-124.015255,15921,1,4838,Dissatisfaction,Network reliability,2,3,1
1400,7831-QGOXH,0,0,18,0,1,24.4,1,1,2,78,0,0,0,0,1,0,1,1,0,1,0,88.608,1553.9,0.0,0.0,439.2,1,27,1,0,0,0,0,Blue Lake,95525,40.94338,-123.831799,1584,1,3326,Other,Don't know,0,0,0
1401,6393-WRYZE,1,1,34,0,1,43.33,1,1,3,18,0,0,0,0,1,1,1,1,0,1,0,101.556,3207.55,0.0,57.74,1473.22,1,35,0,0,1,0,0,Bridgeville,95526,40.372532,-123.525626,695,1,3979,Other,Don't know,0,0,0
1402,6599-RCLCJ,1,1,47,2,1,7.62,1,1,2,22,0,1,1,1,1,1,1,0,0,1,0,113.932,5124.55,0.0,1127.0,358.14,0,54,0,0,1,0,0,Fallbrook,92028,33.362575,-117.299644,42239,1,5863,Competitor,Competitor made better offer,2,0,0
1403,9831-BPFRI,1,1,39,0,1,35.32,1,1,3,33,0,1,1,1,0,0,0,0,1,1,0,93.132,3474.45,0.0,1147.0,1377.48,1,50,0,0,1,0,0,Ferndale,95536,40.4785,-124.301372,2965,1,3849,Dissatisfaction,Poor expertise of online support,5,0,2
1404,1725-MIMXW,0,0,1,5,1,48.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.45,19.45,0.0,0.0,48.96,0,42,0,0,0,0,0,Honeydew,95545,40.342928,-124.063329,82,1,5687,Dissatisfaction,Poor expertise of phone support,2,0,0
1405,0031-PVLZI,0,0,4,5,1,12.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.35,76.35,0.0,0.0,49.72,1,34,0,0,1,0,0,Korbel,95550,40.7666,-123.80458,155,1,4133,Price,Long distance charges,3,2,1
1406,4791-QRGMF,1,1,59,2,1,10.76,1,1,3,6,0,0,1,0,1,1,1,0,1,1,0,103.48,5961.1,0.0,358.0,634.84,0,33,0,0,1,0,0,Miranda,95553,40.210895,-123.86,867,1,6098,Competitor,Competitor offered more data,3,1,0
1407,4671-LXRDQ,0,0,2,0,1,17.25,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,46.8,96.45,0.0,3.0,34.5,0,44,0,0,0,0,0,Salyer,95563,40.89866,-123.539754,660,1,5704,Competitor,Competitor had better devices,1,4,0
1408,1934-SJVJK,0,0,1,5,1,40.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0.0,40.51,0,35,0,0,0,0,0,Smith River,95567,41.950683,-124.097094,2020,1,4103,Price,Long distance charges,2,0,2
1409,3838-OZURD,0,0,66,1,1,7.28,1,1,3,56,0,1,1,0,1,1,1,1,0,1,1,109.2,7133.25,0.0,0.0,480.48,0,28,1,0,1,0,0,Somes Bar,95568,41.444606,-123.471895,202,1,5723,Competitor,Competitor had better devices,3,2,0
1410,9269-CQOOL,0,0,3,5,1,2.88,0,1,1,19,0,0,0,0,1,0,0,1,0,1,1,56.888,169.45,0.0,3.22,8.64,0,58,0,0,0,0,0,Trinidad,95570,41.162295,-124.027381,2369,1,3335,Competitor,Competitor had better devices,4,4,0
1411,2845-HSJCY,1,1,14,0,1,29.18,1,1,1,21,0,0,1,0,0,1,1,0,0,1,0,90.74,1258.6,0.0,264.0,408.52,1,49,0,0,1,0,0,Fallbrook,92028,33.362575,-117.299644,42239,1,4786,Competitor,Competitor made better offer,2,0,2
1412,1184-PJVDB,1,1,10,0,1,11.3,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0,83.148,857.2,0.0,34.0,113.0,0,38,0,0,1,0,0,Amador City,95601,38.431407,-120.8421,222,1,5640,Competitor,Competitor had better devices,6,1,0
1413,9415-DPEWS,0,0,18,0,1,12.67,1,1,3,25,0,0,0,1,1,0,0,0,0,1,0,91.884,1639.3,0.0,410.0,228.06,1,47,0,0,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,1,5727,Competitor,Competitor offered more data,3,2,3
1414,7943-RQCHR,0,0,9,5,1,10.07,1,1,3,29,0,0,0,0,1,1,1,1,0,1,0,98.54,889.9,0.0,0.0,90.63,1,34,0,0,0,0,0,Davis,95616,38.508735,-121.678813,67411,1,2893,Competitor,Competitor offered more data,1,0,0
1415,3249-ZPQRG,0,0,4,5,1,42.06,1,1,3,64,0,1,0,0,0,0,1,0,0,0,0,81.588,330.05,0.0,211.0,168.24,0,28,1,0,0,0,0,Diamond Springs,95619,38.683605,-120.811852,4426,1,5048,Competitor,Competitor made better offer,1,0,0
1416,2568-BRGYX,0,0,4,0,1,13.02,0,1,1,16,0,0,0,0,0,0,0,0,0,1,0,73.008,237.95,0.0,38.0,52.08,0,43,0,0,0,0,0,Dixon,95620,38.392821,-121.799917,18529,1,5094,Competitor,Competitor had better devices,3,1,1
1417,7721-JXEAW,1,1,59,2,0,0.0,0,1,1,76,0,1,0,0,0,1,1,0,0,1,0,42.692,2452.7,0.0,1864.0,0.0,0,23,1,0,1,0,0,Elk Grove,95624,38.434138,-121.30587,38534,1,4324,Competitor,Competitor offered higher download speeds,3,0,2
1418,7249-WBIYX,1,1,10,0,1,30.1,1,1,1,32,0,0,0,0,1,0,0,1,0,1,0,89.024,813.85,0.0,26.04,301.0,0,63,0,0,1,0,0,Elmira,95625,38.349195,-121.902943,171,1,5146,Competitor,Competitor offered more data,6,1,0
1419,3164-AALRN,0,0,5,0,1,45.25,0,1,2,24,0,0,1,0,1,1,1,0,1,1,1,72.8,347.4,0.0,83.0,226.25,0,39,0,0,0,0,0,Greenwood,95635,38.921333,-120.897718,1140,1,2673,Competitor,Competitor had better devices,0,0,0
1420,3334-CTHOL,0,0,1,0,1,43.49,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,51.948,49.95,0.0,0.0,43.49,1,51,0,0,0,0,0,Jackson,95642,38.336216,-120.76901,6202,1,2041,Competitor,Competitor had better devices,0,0,0
1421,4704-ERYFC,1,1,22,0,1,32.11,0,1,3,57,0,0,0,0,0,0,0,0,0,1,0,72.02,1554.0,0.0,886.0,706.42,1,19,1,0,1,0,0,Knights Landing,95645,38.875508,-121.765866,1793,1,2159,Competitor,Competitor offered higher download speeds,0,0,0
1422,0471-LVHGK,1,1,41,0,1,15.91,1,1,3,32,0,0,1,0,1,1,1,1,1,1,0,75.92,3001.2,0.0,0.0,652.31,0,34,0,0,1,0,0,Orangevale,95662,38.689174,-121.218435,32040,1,2041,Competitor,Competitor offered higher download speeds,4,0,2
1423,9518-RWHZL,0,0,64,0,1,28.13,1,1,1,20,0,0,1,0,1,1,1,0,1,1,1,104.052,6254.2,0.0,1251.0,1800.32,1,39,0,0,0,0,0,Penryn,95663,38.859093,-121.182872,2048,1,5452,Competitor,Competitor had better devices,7,3,1
1424,6240-EURKS,0,0,18,0,0,0.0,0,1,3,94,0,0,0,0,0,1,1,0,0,1,0,36.4,553.0,0.0,520.0,0.0,1,27,1,0,0,0,0,Plymouth,95669,38.489273,-120.891614,2220,1,2649,Competitor,Competitor offered more data,2,0,2
1425,6960-HVYXR,0,0,1,0,1,35.01,1,1,3,57,0,0,0,0,0,0,0,1,0,0,0,79.04,76.0,0.0,0.0,35.01,1,20,1,0,0,0,0,Rio Linda,95673,38.688764,-121.457596,14010,1,2567,Competitor,Competitor made better offer,3,1,0
1426,7861-UVUFT,1,1,15,0,1,28.3,0,1,2,31,0,0,1,0,1,0,0,1,0,1,0,87.672,1308.4,0.0,0.0,424.5,1,36,0,0,1,0,0,Sloughhouse,95683,38.470423,-121.114897,4731,1,4003,Competitor,Competitor had better devices,0,0,0
1427,0680-DFNNY,1,1,15,0,1,40.7,1,1,3,32,0,0,1,0,1,1,1,0,0,1,0,105.144,1504.05,0.0,481.0,610.5,0,62,0,0,1,0,0,Winters,95694,38.578604,-122.024579,8406,1,2055,Competitor,Competitor offered more data,3,2,2
1428,7767-UXAGJ,0,0,1,0,1,28.25,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,52.468,50.45,0.0,0.0,28.25,0,37,0,0,0,0,0,Colfax,95713,39.084645,-120.894014,8525,1,2928,Competitor,Competitor made better offer,3,0,3
1429,1571-SAVHK,0,0,12,0,1,28.16,1,1,1,46,0,0,0,1,1,1,1,1,0,1,1,103.948,1132.75,0.0,0.0,337.92,0,20,1,0,0,0,0,Meadow Vista,95722,39.003358,-121.022539,3747,1,5598,Competitor,Competitor had better devices,5,3,1
1430,9546-CQJSU,0,0,2,0,1,39.62,1,1,1,8,0,0,1,0,1,0,0,0,0,1,0,95.056,193.6,0.0,15.0,79.24,1,50,0,0,0,0,0,Soda Springs,95728,39.279068,-120.414275,88,1,5100,Competitor,Competitor had better devices,2,1,1
1431,2951-QOQTK,0,0,4,0,1,42.33,1,1,1,84,0,0,0,1,0,0,1,0,0,0,1,84.032,332.45,0.0,279.0,169.32,0,28,1,0,0,0,0,Sacramento,95815,38.608405,-121.449942,25355,1,5436,Competitor,Competitor offered higher download speeds,1,0,0
1432,3473-XIIIT,1,1,16,0,1,37.83,1,1,3,29,0,1,0,0,1,1,1,0,0,1,0,104.0,1534.75,0.0,445.0,605.28,1,61,0,0,1,0,0,Sacramento,95824,38.517295,-121.439819,30580,1,3794,Competitor,Competitor had better devices,3,1,1
1433,7893-IXHRQ,0,0,1,0,1,15.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,20.55,0.0,0.0,15.91,0,53,0,0,0,0,0,Sacramento,95826,38.542532,-121.378826,38818,1,5636,Attitude,Attitude of service provider,1,2,0
1434,2952-QAYZF,0,0,5,0,1,36.52,1,1,3,30,0,1,1,0,0,0,0,1,0,1,0,88.712,424.15,0.0,0.0,182.6,0,30,0,0,0,0,0,Sacramento,95828,38.486938,-121.395805,54880,1,2264,Competitor,Competitor had better devices,3,2,1
1435,4763-PGDPO,0,0,4,0,1,41.12,0,1,1,46,0,0,0,0,0,0,1,0,0,0,0,73.216,281.0,0.0,129.0,164.48,1,19,1,0,0,0,0,Sacramento,95831,38.494832,-121.529447,42832,1,4494,Competitor,Competitor had better devices,4,3,0
1436,5394-SVGJV,0,0,37,0,1,30.72,1,1,1,46,0,0,0,1,1,1,1,0,0,0,0,102.752,3475.55,0.0,1599.0,1136.64,0,27,1,0,0,0,0,Sacramento,95838,38.646096,-121.442433,34894,1,3066,Competitor,Competitor made better offer,0,0,0
1437,9283-LZQOH,1,1,13,0,1,2.92,1,1,3,23,0,0,0,0,0,0,0,1,0,1,1,77.376,896.75,0.0,0.0,37.96,0,36,0,0,1,0,0,Antelope,95843,38.715498,-121.363411,36432,1,3687,Competitor,Competitor made better offer,1,0,1
1438,7079-QRCBC,0,0,24,0,1,37.69,1,1,3,20,0,0,1,0,1,1,1,0,0,1,0,102.7,2407.3,0.0,481.0,904.56,1,35,0,0,0,0,0,Sacramento,95864,38.585826,-121.376263,23362,1,4016,Competitor,Competitor had better devices,2,1,0
1439,5469-CTCWN,1,1,61,0,1,46.95,1,1,3,23,1,1,0,0,1,1,1,0,1,1,0,110.24,6547.7,0.0,1506.0,2863.95,0,52,0,0,1,0,0,Arbuckle,95912,38.982373,-122.047751,4796,1,4334,Competitor,Competitor offered higher download speeds,2,0,0
1440,9851-QXEEQ,0,0,41,0,1,47.74,1,1,3,53,0,1,1,0,1,1,1,0,0,1,0,108.888,4346.4,0.0,2304.0,1957.34,0,21,1,0,0,0,0,Bangor,95914,39.396585,-121.38029,626,1,3316,Competitor,Competitor had better devices,4,1,0
1441,5208-HFSBT,0,0,2,5,1,42.55,0,1,1,33,0,1,0,1,0,0,0,0,0,1,1,57.252,102.75,0.0,34.0,85.1,1,47,0,0,0,0,0,Challenge,95925,39.461768,-121.195825,262,1,5855,Competitor,Competitor had better devices,4,2,1
1442,2667-WYLWJ,1,1,8,5,1,46.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19.75,145.0,0.0,0.0,369.04,1,44,0,0,1,0,0,Dunnigan,95937,38.931425,-121.946081,19,1,2247,Price,Long distance charges,2,1,3
1443,1092-GANHU,0,0,17,0,1,30.61,0,1,3,8,0,0,1,0,0,0,0,0,0,1,0,79.716,1313.55,0.0,105.0,520.37,0,62,0,0,0,0,0,Magalia,95954,39.933852,-121.584371,11168,1,3182,Competitor,Competitor offered more data,1,0,0
1444,7881-EVUAD,0,0,2,5,0,0.0,0,1,2,23,1,1,0,0,0,1,1,0,0,1,0,44.304,72.4,0.0,17.0,0.0,1,49,0,0,0,0,0,Oroville,95966,39.473896,-121.415927,28382,1,4648,Competitor,Competitor offered more data,2,2,0
1445,5766-XQXMQ,0,0,29,0,1,1.02,0,1,3,21,1,1,1,0,0,1,1,0,0,1,0,71.604,1970.5,0.0,414.0,29.58,1,45,0,0,0,0,0,Princeton,95970,39.424957,-122.039307,495,1,5449,Competitor,Competitor made better offer,0,0,0
1446,3703-VAVCL,1,1,2,0,1,46.92,0,1,3,8,0,0,1,1,0,1,1,0,0,0,1,93.6,190.05,0.0,15.0,93.84,0,51,0,0,1,0,0,Strawberry Valley,95981,39.58458,-121.093256,101,1,3902,Competitor,Competitor made better offer,1,0,0
1447,8519-QJGJD,0,0,14,4,1,18.74,0,1,2,22,0,0,1,0,0,0,0,0,0,0,0,78.364,1025.95,0.0,226.0,262.36,1,42,0,0,0,0,0,Twain,95984,40.022184,-121.062384,73,1,4995,Attitude,Attitude of service provider,0,0,0
1448,6326-MTTXK,0,0,8,5,1,3.27,1,1,2,7,0,1,0,0,1,1,1,0,0,0,0,104.884,819.55,0.0,57.0,26.16,0,56,0,0,0,0,0,Yuba City,95993,39.075694,-121.70606,27786,1,3849,Attitude,Attitude of service provider,1,1,2
1449,0330-IVZHA,1,1,5,5,1,17.08,0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,72.748,330.15,0.0,0.0,85.4,1,55,0,0,1,0,0,Anderson,96007,40.448632,-122.306657,21418,1,2969,Attitude,Attitude of service provider,1,1,0
1450,2886-KEFUM,1,1,63,0,1,1.93,1,1,2,23,0,1,1,0,1,1,1,0,1,1,0,111.8,6873.75,0.0,1581.0,121.59,1,50,0,0,1,0,0,Big Bend,96011,41.096569,-121.879082,265,1,6144,Attitude,Attitude of support person,3,0,3
1451,4237-RLAQD,0,0,1,5,1,44.75,0,1,3,13,0,0,0,0,0,0,0,0,0,1,1,47.684,45.85,0.0,0.0,44.75,0,58,0,0,0,0,0,Callahan,96014,41.388397,-122.794636,290,1,5930,Attitude,Attitude of support person,3,0,2
1452,9651-GTSAQ,1,1,53,0,1,30.09,0,1,2,12,1,1,1,0,1,1,1,0,1,1,0,110.344,5769.75,0.0,692.0,1594.77,1,44,0,0,1,0,0,Corning,96021,39.913777,-122.289984,13840,1,4471,Attitude,Attitude of support person,3,0,3
1453,3186-BAXNB,0,0,1,5,1,17.23,0,1,3,57,0,1,0,1,1,0,1,1,0,0,0,95.368,91.7,0.0,0.0,17.23,1,20,1,0,0,0,0,Cottonwood,96022,40.336392,-122.448533,12348,1,4319,Attitude,Attitude of service provider,3,0,0
1454,0637-YLETY,0,0,16,4,1,18.99,1,1,3,33,0,1,1,0,0,1,1,0,0,1,1,99.424,1555.65,0.0,513.0,303.84,1,39,0,0,0,0,0,Douglas City,96024,40.586588,-122.903677,960,1,5915,Attitude,Attitude of service provider,1,0,0
1455,1157-BQCUW,0,0,1,5,1,30.07,1,1,3,29,0,0,0,0,0,0,0,0,0,1,0,77.948,74.95,0.0,0.0,30.07,0,59,0,0,0,0,0,Fall River Mills,96028,41.017282,-121.468945,1902,1,2591,Competitor,Competitor had better devices,2,4,1
1456,2003-CKLOR,0,0,66,1,1,25.82,0,1,3,29,0,1,1,0,1,1,1,1,0,0,0,103.48,6710.5,0.0,194.6,1704.12,0,62,0,0,0,0,0,Igo,96047,40.524535,-122.647172,911,1,4001,Other,Moved,4,0,0
1457,9254-RBFON,1,1,17,4,1,5.4,0,1,2,9,0,0,1,1,1,1,1,0,1,0,0,102.544,1704.95,0.0,153.0,91.8,1,38,0,0,1,0,0,Klamath River,96050,41.816595,-122.948287,482,1,5160,Competitor,Competitor had better devices,3,2,0
1458,1205-WNWPJ,0,0,7,5,1,2.24,0,1,3,24,0,0,0,1,1,0,0,0,0,1,1,61.88,415.95,0.0,100.0,15.68,1,54,0,0,0,0,0,Lakehead,96051,40.883853,-122.418258,1236,1,4661,Other,Moved,6,0,0
1459,8387-MOJJT,1,1,42,0,1,34.02,0,1,3,20,0,0,0,0,1,0,0,0,0,1,1,81.068,3384.0,0.0,677.0,1428.84,1,53,0,0,1,0,0,Nubieber,96068,41.082472,-121.195215,240,1,5396,Competitor,Competitor made better offer,2,1,0
1460,6032-KRXXO,0,0,30,0,1,30.06,0,1,3,21,0,0,0,0,1,1,1,0,0,1,0,93.86,2755.35,0.0,579.0,901.8,0,33,0,0,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,5654,Competitor,Competitor made better offer,1,2,0
1461,7459-RRWQZ,0,0,15,4,1,47.57,1,1,2,29,1,0,0,0,0,1,1,1,0,1,0,67.236,994.55,0.0,28.84,713.55,1,51,0,0,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,4780,Competitor,Competitor made better offer,1,0,1
1462,3092-IGHWF,1,1,67,1,1,28.4,1,1,1,11,0,1,1,0,0,0,0,0,1,0,0,90.896,5918.8,0.0,651.0,1902.8,0,34,0,0,1,0,0,San Diego,92130,32.957195,-117.202542,28201,1,4421,Competitor,Competitor made better offer,0,0,0
1463,6352-TWCAU,0,0,35,0,1,19.07,1,1,2,19,0,0,0,0,1,0,0,0,0,1,0,89.908,3029.1,0.0,576.0,667.45,1,32,0,0,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,5874,Competitor,Competitor made better offer,3,2,0
1464,2929-QNSRW,1,1,56,0,1,19.16,1,1,3,53,0,1,0,0,1,1,1,0,1,1,0,102.18,5508.35,0.0,2919.0,1072.96,1,21,1,0,1,0,0,San Diego,92130,32.957195,-117.202542,28201,1,4886,Competitor,Competitor made better offer,1,0,0
1465,1262-OPMFY,1,1,9,5,1,31.75,0,1,3,28,0,0,1,0,0,0,0,0,0,1,0,78.78,655.9,0.0,184.0,285.75,1,46,0,0,1,0,0,San Diego,92130,32.957195,-117.202542,28201,1,5105,Competitor,Competitor made better offer,4,0,3
1466,1899-VXWXM,0,0,48,0,1,24.73,1,1,3,4,0,1,1,0,1,1,1,0,1,1,1,110.344,5082.8,0.0,203.0,1187.04,0,55,0,0,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,5898,Other,Don't know,5,2,0
